dist,station,value,date
Tiruppur,Amaravathy Dam,58,12-11-2022
Tiruppur,Thirumoorthi Dam,58,12-11-2022
Tiruppur,Thirumoorthy IB,55,12-11-2022
Tiruppur,Madathukulam,52,12-11-2022
Tiruppur,Madathukulam,76,13-11-2022
Tiruppur,Uppar dam,75,13-11-2022
Tiruppur,Vattamalai Karai Odai Reservoir,56.4,13-11-2022
Tiruppur,Dharapuram,43,13-11-2022
Tiruppur,Amaravathy Dam,39,13-11-2022
Tiruppur,Udumalpet,38.2,13-11-2022
Tiruppur,Vellakoil,35,13-11-2022
Tiruppur,moolanur,34,13-11-2022
Tiruppur,Nallathangal Odai Reservoir,34,13-11-2022
Tiruppur,Palladam,32,13-11-2022
Tiruppur,Kangeyam,28,13-11-2022
Tiruppur,Thirumoorthi Dam,27,13-11-2022
Tiruppur,Kundadam,25,13-11-2022
Tiruppur,Thirumoorthy IB,25,13-11-2022
Tiruppur,"PWD IB,(Collector Camp Office)",20.4,13-11-2022
Tiruppur,Tiruppur North Taluk Office,16,13-11-2022
Tiruppur,Tiruppur South Taluk Office,15,13-11-2022
Tiruppur,District Collector Office,7,13-11-2022
Tiruppur,Uthukuli,6,13-11-2022
Tiruppur,Avinashi,6,13-11-2022
Tiruppur,Thirumoorthi Dam,50,14-11-2022
Tiruppur,Thirumoorthy IB,48,14-11-2022
Tiruppur,Kundadam,25,14-11-2022
Tiruppur,Amaravathy Dam,18,14-11-2022
Tiruppur,Vellakoil,2.3,14-11-2022
Tiruppur,Avinashi,2,14-11-2022
Tiruppur,Vattamalai Karai Odai Reservoir,1.8,14-11-2022
Tiruppur,Udumalpet,1.1,14-11-2022
Tiruppur,Dharapuram,1,14-11-2022
Tiruppur,"PWD IB,(Collector Camp Office)",31.4,15-11-2022
Tiruppur,Avinashi,12,15-11-2022
Tiruppur,Tiruppur North Taluk Office,11,15-11-2022
Tiruppur,Tiruppur South Taluk Office,7,15-11-2022
Tiruppur,Thirumoorthi Dam,6,15-11-2022
Tiruppur,Thirumoorthy IB,5,15-11-2022
Tiruppur,Madathukulam,3,15-11-2022
Tiruppur,moolanur,2,15-11-2022
Tiruppur,District Collector Office,2,15-11-2022
Tiruppur,moolanur,1,17-11-2022
Tiruppur,Palladam,3,27-11-2022
Tiruppur,Thirumoorthi Dam,26,28-11-2022
Tiruppur,Thirumoorthy IB,25,28-11-2022
Tiruppur,Amaravathy Dam,8,28-11-2022
Tiruppur,Palladam,2,28-11-2022
Tiruppur,Thirumoorthi Dam,18,29-11-2022
Tiruppur,Thirumoorthy IB,17,29-11-2022
Tiruppur,Amaravathy Dam,3,29-11-2022
Tiruppur,Udumalpet,0.4,29-11-2022
Tiruppur,Tiruppur South Taluk Office,3,30-11-2022
Tiruppur,"PWD IB,(Collector Camp Office)",1,30-11-2022
Tiruppur,Uthukuli,12,03-12-2022
Tiruppur,"PWD IB,(Collector Camp Office)",1.4,03-12-2022
Tiruppur,Tiruppur North Taluk Office,1,03-12-2022
Tiruppur,Palladam,4,04-12-2022
Tiruppur,"PWD IB,(Collector Camp Office)",3.8,04-12-2022
Tiruppur,Tiruppur North Taluk Office,2,04-12-2022
Tiruppur,Uthukuli,2,04-12-2022
Tiruppur,Vellakoil,37,05-12-2022
Tiruppur,Kangeyam,29.4,05-12-2022
Tiruppur,Tiruppur South Taluk Office,27,05-12-2022
Tiruppur,Uthukuli,23,05-12-2022
Tiruppur,Udumalpet,23,05-12-2022
Tiruppur,Madathukulam,20,05-12-2022
Tiruppur,Uppar dam,17,05-12-2022
Tiruppur,Amaravathy Dam,16,05-12-2022
Tiruppur,Palladam,14,05-12-2022
Tiruppur,"PWD IB,(Collector Camp Office)",13,05-12-2022
Tiruppur,Vattamalai Karai Odai Reservoir,12.3,05-12-2022
Tiruppur,moolanur,12,05-12-2022
Tiruppur,District Collector Office,9,05-12-2022
Tiruppur,Tiruppur North Taluk Office,8,05-12-2022
Tiruppur,Avinashi,8,05-12-2022
Tiruppur,Thirumoorthi Dam,8,05-12-2022
Tiruppur,Dharapuram,7,05-12-2022
Tiruppur,Thirumoorthy IB,7,05-12-2022
Tiruppur,Nallathangal Odai Reservoir,6,05-12-2022
Tiruppur,Kundadam,5,05-12-2022
Tiruppur,Palladam,5,09-12-2022
Tiruppur,Uppar dam,4,09-12-2022
Tiruppur,moolanur,3,09-12-2022
Tiruppur,Tiruppur South Taluk Office,3,09-12-2022
Tiruppur,"PWD IB,(Collector Camp Office)",2.8,09-12-2022
Tiruppur,Dharapuram,2,09-12-2022
Tiruppur,Tiruppur North Taluk Office,2,09-12-2022
Tiruppur,District Collector Office,1,09-12-2022
Tiruppur,Uthukuli,1,09-12-2022
Tiruppur,Uppar dam,12,10-12-2022
Tiruppur,Kundadam,10,10-12-2022
Tiruppur,Amaravathy Dam,10,10-12-2022
Tiruppur,Madathukulam,10,10-12-2022
Tiruppur,Thirumoorthi Dam,9,10-12-2022
Tiruppur,Thirumoorthy IB,8,10-12-2022
Tiruppur,Vellakoil,5.2,10-12-2022
Tiruppur,Dharapuram,5,10-12-2022
Tiruppur,moolanur,5,10-12-2022
Tiruppur,Kangeyam,5,10-12-2022
Tiruppur,Udumalpet,4.5,10-12-2022
Tiruppur,Vattamalai Karai Odai Reservoir,4.2,10-12-2022
Tiruppur,Tiruppur South Taluk Office,4,10-12-2022
Tiruppur,Palladam,4,10-12-2022
Tiruppur,Nallathangal Odai Reservoir,4,10-12-2022
Tiruppur,Tiruppur North Taluk Office,2,10-12-2022
Tiruppur,Uthukuli,2,10-12-2022
Tiruppur,"PWD IB,(Collector Camp Office)",2,10-12-2022
Tiruppur,District Collector Office,1,10-12-2022
Tiruppur,Tiruppur South Taluk Office,3,11-12-2022
Tiruppur,Palladam,3,11-12-2022
Tiruppur,Tiruppur North Taluk Office,2,11-12-2022
Tiruppur,Amaravathy Dam,2,11-12-2022
Tiruppur,"PWD IB,(Collector Camp Office)",2,11-12-2022
Tiruppur,District Collector Office,1,11-12-2022
Tiruppur,Amaravathy Dam,8,12-12-2022
Tiruppur,Thirumoorthi Dam,8,12-12-2022
Tiruppur,Uppar dam,8,12-12-2022
Tiruppur,Thirumoorthy IB,7,12-12-2022
Tiruppur,Kangeyam,5.8,12-12-2022
Tiruppur,Udumalpet,5.4,12-12-2022
Tiruppur,Madathukulam,3,12-12-2022
Tiruppur,Tiruppur South Taluk Office,2,12-12-2022
Tiruppur,Vellakoil,7,13-12-2022
Tiruppur,Palladam,6,13-12-2022
Tiruppur,Dharapuram,4,13-12-2022
Tiruppur,Vattamalai Karai Odai Reservoir,3.4,13-12-2022
Tiruppur,moolanur,3,13-12-2022
Tiruppur,Nallathangal Odai Reservoir,3,13-12-2022
Tiruppur,Kundadam,2,13-12-2022
Tiruppur,Amaravathy Dam,2,13-12-2022
Tiruppur,Tiruppur South Taluk Office,1,13-12-2022
Tiruppur,Tiruppur North Taluk Office,1,13-12-2022
Tiruppur,Kangeyam,1,13-12-2022
Tiruppur,District Collector Office,1,13-12-2022
Tiruppur,"PWD IB,(Collector Camp Office)",1,13-12-2022
Tiruppur,Thirumoorthi Dam,48,14-12-2022
Tiruppur,Thirumoorthy IB,46,14-12-2022
Tiruppur,Uppar dam,20,14-12-2022
Tiruppur,Amaravathy Dam,16,14-12-2022
Tiruppur,Madathukulam,15,14-12-2022
Tiruppur,Dharapuram,10,14-12-2022
Tiruppur,Kundadam,6,14-12-2022
Tiruppur,Palladam,6,14-12-2022
Tiruppur,Nallathangal Odai Reservoir,6,14-12-2022
Tiruppur,Udumalpet,3.2,14-12-2022
Tiruppur,"PWD IB,(Collector Camp Office)",3.2,14-12-2022
Tiruppur,Thirumoorthi Dam,2,15-12-2022
Tiruppur,Amaravathy Dam,1,15-12-2022
Tiruppur,Thirumoorthy IB,1,15-12-2022
Tiruppur,Palladam,34,26-12-2022
Tiruppur,"PWD IB,(Collector Camp Office)",25.2,26-12-2022
Tiruppur,Uthukuli,22,26-12-2022
Tiruppur,Tiruppur South Taluk Office,15,26-12-2022
Tiruppur,Tiruppur North Taluk Office,15,26-12-2022
Tiruppur,District Collector Office,14,26-12-2022
Tiruppur,Kangeyam,13.6,26-12-2022
Tiruppur,Dharapuram,12,26-12-2022
Tiruppur,Avinashi,12,26-12-2022
Tiruppur,Uppar dam,12,26-12-2022
Tiruppur,Vellakoil,10.2,26-12-2022
Tiruppur,Kundadam,10,26-12-2022
Tiruppur,Vattamalai Karai Odai Reservoir,9.4,26-12-2022
Tiruppur,Udumalpet,8.2,26-12-2022
Tiruppur,Thirumoorthi Dam,7,26-12-2022
Tiruppur,Thirumoorthy IB,6,26-12-2022
Tiruppur,Amaravathy Dam,5,26-12-2022
Tiruppur,Madathukulam,5,26-12-2022
Tiruppur,Nallathangal Odai Reservoir,3,26-12-2022
Tiruppur,moolanur,1,26-12-2022
Tiruppur,Tiruppur North Taluk Office,36,27-12-2022
Tiruppur,Avinashi,24,27-12-2022
Tiruppur,"PWD IB,(Collector Camp Office)",14.6,27-12-2022
Tiruppur,Udumalpet,11.2,27-12-2022
Tiruppur,Uthukuli,8,27-12-2022
Tiruppur,Madathukulam,6,27-12-2022
Tiruppur,Nallathangal Odai Reservoir,6,27-12-2022
Tiruppur,Amaravathy Dam,5,27-12-2022
Tiruppur,Palladam,4,27-12-2022
Tiruppur,Thirumoorthi Dam,2,27-12-2022
Tiruppur,Thirumoorthy IB,2,27-12-2022
Tiruppur,District Collector Office,2,27-12-2022
Tiruppur,Dharapuram,1,27-12-2022
Tiruppur,Amaravathy Dam,8,28-12-2022
Tiruppur,Thirumoorthi Dam,7,28-12-2022
Tiruppur,moolanur,6,28-12-2022
Tiruppur,Kangeyam,6,28-12-2022
Tiruppur,Thirumoorthy IB,6,28-12-2022
Tiruppur,"PWD IB,(Collector Camp Office)",4,28-12-2022
Tiruppur,Vattamalai Karai Odai Reservoir,3.6,28-12-2022
Tiruppur,Kundadam,3,28-12-2022
Tiruppur,Palladam,3,28-12-2022
Tiruppur,Vellakoil,3,28-12-2022
Tiruppur,Nallathangal Odai Reservoir,3,28-12-2022
Tiruppur,Avinashi,2,28-12-2022
Tiruppur,Uppar dam,2,28-12-2022
Tiruppur,Amaravathy Dam,1,31-01-2023
Tiruppur,Amaravathy Dam,18,04-02-2023
Tiruppur,Thirumoorthi Dam,18,04-02-2023
Tiruppur,Thirumoorthy IB,17,04-02-2023
Tiruppur,Udumalpet,16.2,04-02-2023
Tiruppur,Vellakoil,11,04-02-2023
Tiruppur,Madathukulam,11,04-02-2023
Tiruppur,Vattamalai Karai Odai Reservoir,10.2,04-02-2023
Tiruppur,moolanur,9,04-02-2023
Tiruppur,Kangeyam,8.4,04-02-2023
Tiruppur,Nallathangal Odai Reservoir,7,04-02-2023
Tiruppur,Palladam,6.5,04-02-2023
Tiruppur,Uppar dam,5,04-02-2023
Tiruppur,Dharapuram,5,04-02-2023
Tiruppur,Kundadam,5,04-02-2023
Tiruppur,Tiruppur North Taluk Office,4,04-02-2023
Tiruppur,"PWD IB,(Collector Camp Office)",1.8,04-02-2023
Tiruppur,Tiruppur South Taluk Office,1,04-02-2023
Tiruppur,District Collector Office,1,04-02-2023
Tiruppur,Amaravathy Dam,2,02-03-2023
Tiruppur,Kangeyam,20,17-03-2023
Tiruppur,Amaravathy Dam,10,17-03-2023
Tiruppur,Nallathangal Odai Reservoir,10,19-03-2023
Tiruppur,Vellakoil,7,19-03-2023
Tiruppur,Thirumoorthi Dam,5,19-03-2023
Tiruppur,Thirumoorthy IB,4,19-03-2023
Tiruppur,Thirumoorthi Dam,1,21-03-2023
Tiruppur,Thirumoorthy IB,1,21-03-2023
Tiruppur,Vellakoil,34,24-03-2023
Tiruppur,moolanur,13,24-03-2023
Tiruppur,Vattamalai Karai Odai Reservoir,6.4,24-03-2023
Tiruppur,Vellakoil,76,25-03-2023
Tiruppur,Avinashi,70,25-03-2023
Tiruppur,"PWD IB,(Collector Camp Office)",66.2,25-03-2023
Tiruppur,Vattamalai Karai Odai Reservoir,32.6,25-03-2023
Tiruppur,Tiruppur South Taluk Office,26,25-03-2023
Tiruppur,District Collector Office,25,25-03-2023
Tiruppur,Tiruppur North Taluk Office,21,25-03-2023
Tiruppur,Nallathangal Odai Reservoir,12,25-03-2023
Tiruppur,Uthukuli,5,25-03-2023
Tiruppur,Udumalpet,36.2,27-03-2023
Tiruppur,Palladam,27,27-03-2023
Tiruppur,Amaravathy Dam,25,27-03-2023
Tiruppur,Avinashi,11.4,31-03-2023
Tiruppur,Uppar dam,28,02-04-2023
Tiruppur,Tiruppur North Taluk Office,16,02-04-2023
Tiruppur,Nallathangal Odai Reservoir,12,02-04-2023
Tiruppur,Kundadam,5,02-04-2023
Tiruppur,"PWD IB,(Collector Camp Office)",1.6,02-04-2023
Tiruppur,Tiruppur South Taluk Office,1.5,02-04-2023
Tiruppur,Dharapuram,1,02-04-2023
Tiruppur,District Collector Office,1,02-04-2023
Tiruppur,Amaravathy Dam,1,03-04-2023
Tiruppur,Kangeyam,38.8,04-04-2023
Tiruppur,Tiruppur South Taluk Office,11,04-04-2023
Tiruppur,moolanur,16,05-04-2023
Tiruppur,Amaravathy Dam,8,05-04-2023
Tiruppur,Madathukulam,6,05-04-2023
Tiruppur,Palladam,3,05-04-2023
Tiruppur,Kundadam,26,06-04-2023
Tiruppur,Kangeyam,11,22-04-2023
Tiruppur,Nallathangal Odai Reservoir,6,22-04-2023
Tiruppur,Avinashi,6,22-04-2023
Tiruppur,Amaravathy Dam,3,22-04-2023
Tiruppur,Amaravathy Dam,10,23-04-2023
Tiruppur,Nallathangal Odai Reservoir,9,23-04-2023
Tiruppur,Palladam,7,23-04-2023
Tiruppur,Madathukulam,4,23-04-2023
Tiruppur,Udumalpet,56.2,24-04-2023
Tiruppur,moolanur,47,24-04-2023
Tiruppur,Amaravathy Dam,23,24-04-2023
Tiruppur,Vellakoil,20,24-04-2023
Tiruppur,Kundadam,15,24-04-2023
Tiruppur,Dharapuram,10,24-04-2023
Tiruppur,Nallathangal Odai Reservoir,9.2,24-04-2023
Tiruppur,Vattamalai Karai Odai Reservoir,9.2,24-04-2023
Tiruppur,Thirumoorthi Dam,8,24-04-2023
Tiruppur,Thirumoorthy IB,7,24-04-2023
Tiruppur,Madathukulam,5,24-04-2023
Tiruppur,Kundadam,7,26-04-2023
Tiruppur,Vellakoil,4,26-04-2023
Tiruppur,Palladam,2,26-04-2023
Tiruppur,Amaravathy Dam,2,26-04-2023
Tiruppur,Madathukulam,2,26-04-2023
Tiruppur,Thirumoorthi Dam,1,26-04-2023
Tiruppur,Thirumoorthy IB,1,26-04-2023
Tiruppur,"PWD IB,(Collector Camp Office)",0.2,26-04-2023
Tiruppur,moolanur,3,27-04-2023
Tiruppur,Tiruppur South Taluk Office,4,30-04-2023
Tiruppur,Udumalpet,3.1,30-04-2023
Tiruppur,Amaravathy Dam,15,01-05-2023
Tiruppur,moolanur,6,01-05-2023
Tiruppur,Thirumoorthi Dam,4,01-05-2023
Tiruppur,Thirumoorthy IB,3,01-05-2023
Tiruppur,"PWD IB,(Collector Camp Office)",100.4,02-05-2023
Tiruppur,Uthukuli,74,02-05-2023
Tiruppur,District Collector Office,64,02-05-2023
Tiruppur,Vattamalai Karai Odai Reservoir,62.4,02-05-2023
Tiruppur,Tiruppur South Taluk Office,61,02-05-2023
Tiruppur,Tiruppur North Taluk Office,55,02-05-2023
Tiruppur,Avinashi,40,02-05-2023
Tiruppur,Kangeyam,39.2,02-05-2023
Tiruppur,Uppar dam,35,02-05-2023
Tiruppur,Palladam,24,02-05-2023
Tiruppur,Kundadam,17,02-05-2023
Tiruppur,Dharapuram,15,02-05-2023
Tiruppur,Vellakoil,13.3,02-05-2023
Tiruppur,Nallathangal Odai Reservoir,12,02-05-2023
Tiruppur,moolanur,7,02-05-2023
Tiruppur,Madathukulam,3,02-05-2023
Tiruppur,Udumalpet,1,02-05-2023
Tiruppur,Amaravathy Dam,1,02-05-2023
Tiruppur,Avinashi,48,03-05-2023
Tiruppur,Palladam,5,03-05-2023
Tiruppur,"PWD IB,(Collector Camp Office)",4.3,03-05-2023
Tiruppur,moolanur,2,03-05-2023
Tiruppur,Tiruppur North Taluk Office,1,03-05-2023
Tiruppur,District Collector Office,1,03-05-2023
Tiruppur,moolanur,9,05-05-2023
Tiruppur,Uthukuli,5,05-05-2023
Tiruppur,Vattamalai Karai Odai Reservoir,4,05-05-2023
Tiruppur,Vellakoil,4,05-05-2023
Tiruppur,Kangeyam,3.6,05-05-2023
Tiruppur,Nallathangal Odai Reservoir,2,05-05-2023
Tiruppur,Dharapuram,2,05-05-2023
Tiruppur,Madathukulam,2,05-05-2023
Tiruppur,Tiruppur South Taluk Office,1,05-05-2023
Tiruppur,Vellakoil,30,07-05-2023
Tiruppur,Uthukuli,16,07-05-2023
Tiruppur,Uppar dam,13,07-05-2023
Tiruppur,Nallathangal Odai Reservoir,13,07-05-2023
Tiruppur,Dharapuram,13,07-05-2023
Tiruppur,moolanur,12,07-05-2023
Tiruppur,Avinashi,12,07-05-2023
Tiruppur,Vattamalai Karai Odai Reservoir,11,07-05-2023
Tiruppur,Kundadam,10,07-05-2023
Tiruppur,"PWD IB,(Collector Camp Office)",9.2,07-05-2023
Tiruppur,Kangeyam,9,07-05-2023
Tiruppur,Tiruppur North Taluk Office,6,07-05-2023
Tiruppur,Palladam,6,07-05-2023
Tiruppur,Tiruppur South Taluk Office,5,07-05-2023
Tiruppur,Madathukulam,5,07-05-2023
Tiruppur,Amaravathy Dam,4,07-05-2023
Tiruppur,Udumalpet,3.1,07-05-2023
Tiruppur,District Collector Office,3,07-05-2023
Tiruppur,Thirumoorthi Dam,1,07-05-2023
Tiruppur,Thirumoorthy IB,1,07-05-2023
Tiruppur,moolanur,42,09-05-2023
Tiruppur,Vattamalai Karai Odai Reservoir,11.2,09-05-2023
Tiruppur,Udumalpet,9.3,09-05-2023
Tiruppur,Thirumoorthi Dam,8,09-05-2023
Tiruppur,Dharapuram,7,09-05-2023
Tiruppur,Thirumoorthy IB,7,09-05-2023
Tiruppur,Nallathangal Odai Reservoir,6,09-05-2023
Tiruppur,Kundadam,5,09-05-2023
Tiruppur,Amaravathy Dam,5,09-05-2023
Tiruppur,Madathukulam,5,09-05-2023
Tiruppur,Uppar dam,4,09-05-2023
Tiruppur,Palladam,4,09-05-2023
Tiruppur,"PWD IB,(Collector Camp Office)",3.4,09-05-2023
Tiruppur,Vellakoil,3,09-05-2023
Tiruppur,Tiruppur North Taluk Office,2,09-05-2023
Tiruppur,Uthukuli,2,09-05-2023
Tiruppur,Kangeyam,2,09-05-2023
Tiruppur,Tiruppur South Taluk Office,1,09-05-2023
Tiruppur,District Collector Office,1,09-05-2023
Tiruppur,Dharapuram,24,10-05-2023
Tiruppur,Nallathangal Odai Reservoir,3,10-05-2023
Tiruppur,Vattamalai Karai Odai Reservoir,14.6,11-05-2023
Tiruppur,Avinashi,13,11-05-2023
Tiruppur,"PWD IB,(Collector Camp Office)",4,11-05-2023
Tiruppur,Kangeyam,4,11-05-2023
Tiruppur,Vellakoil,4,11-05-2023
Tiruppur,Tiruppur North Taluk Office,2,11-05-2023
Tiruppur,Palladam,2,11-05-2023
Tiruppur,Tiruppur South Taluk Office,1,11-05-2023
Tiruppur,District Collector Office,1,11-05-2023
Tiruppur,moolanur,64,12-05-2023
Tiruppur,Kangeyam,38,12-05-2023
Tiruppur,Dharapuram,29,12-05-2023
Tiruppur,Uppar dam,28,12-05-2023
Tiruppur,Kundadam,24,12-05-2023
Tiruppur,Vattamalai Karai Odai Reservoir,15.6,12-05-2023
Tiruppur,Nallathangal Odai Reservoir,13,12-05-2023
Tiruppur,Vellakoil,10,12-05-2023
Tiruppur,Amaravathy Dam,7,12-05-2023
Tiruppur,Amaravathy Dam,35,18-05-2023
Tiruppur,Palladam,12,18-05-2023
Tiruppur,Uppar dam,17,19-05-2023
Tiruppur,Amaravathy Dam,16,19-05-2023
Tiruppur,Udumalpet,14.1,19-05-2023
Tiruppur,Tiruppur South Taluk Office,13,19-05-2023
Tiruppur,Uthukuli,12,19-05-2023
Tiruppur,Kundadam,6,19-05-2023
Tiruppur,Madathukulam,5,19-05-2023
Tiruppur,Palladam,3,19-05-2023
Tiruppur,Tiruppur North Taluk Office,2,19-05-2023
Tiruppur,District Collector Office,2,19-05-2023
Tiruppur,"PWD IB,(Collector Camp Office)",1,19-05-2023
Tiruppur,"PWD IB,(Collector Camp Office)",23,20-05-2023
Tiruppur,Avinashi,10.4,20-05-2023
Tiruppur,moolanur,2,20-05-2023
Tiruppur,Tiruppur North Taluk Office,1,20-05-2023
Tiruppur,Avinashi,5,21-05-2023
Tiruppur,Madathukulam,45,22-05-2023
Tiruppur,Palladam,22,22-05-2023
Tiruppur,Tiruppur North Taluk Office,20,22-05-2023
Tiruppur,District Collector Office,16,22-05-2023
Tiruppur,Amaravathy Dam,15,22-05-2023
Tiruppur,Kangeyam,13,22-05-2023
Tiruppur,Thirumoorthi Dam,8,22-05-2023
Tiruppur,"PWD IB,(Collector Camp Office)",7.1,22-05-2023
Tiruppur,Thirumoorthy IB,7,22-05-2023
Tiruppur,Vellakoil,3.3,22-05-2023
Tiruppur,Uthukuli,3,22-05-2023
Tiruppur,Udumalpet,1.2,22-05-2023
Tiruppur,Tiruppur South Taluk Office,1,22-05-2023
Tiruppur,Vattamalai Karai Odai Reservoir,3,23-05-2023
Tiruppur,Dharapuram,1,23-05-2023
Tiruppur,Amaravathy Dam,1,23-05-2023
Tiruppur,Madathukulam,34,24-05-2023
Tiruppur,Thirumoorthi Dam,21,24-05-2023
Tiruppur,Thirumoorthy IB,20,24-05-2023
Tiruppur,Udumalpet,9.2,24-05-2023
Tiruppur,Uppar dam,5,24-05-2023
Tiruppur,Amaravathy Dam,3,24-05-2023
Tiruppur,Vellakoil,2,25-05-2023
Tiruppur,Avinashi,23,27-05-2023
Tiruppur,Kangeyam,4,27-05-2023
Tiruppur,Udumalpet,22.3,30-05-2023
Tiruppur,Amaravathy Dam,18,30-05-2023
Tiruppur,Uppar dam,15,30-05-2023
Tiruppur,Thirumoorthi Dam,14,30-05-2023
Tiruppur,Thirumoorthy IB,13,30-05-2023
Tiruppur,Madathukulam,9,30-05-2023
Tiruppur,moolanur,53,31-05-2023
Tiruppur,Tiruppur South Taluk Office,32,31-05-2023
Tiruppur,Nallathangal Odai Reservoir,24,31-05-2023
Tiruppur,District Collector Office,20,31-05-2023
Tiruppur,Tiruppur North Taluk Office,17,31-05-2023
Tiruppur,Dharapuram,15,31-05-2023
Tiruppur,Madathukulam,9,31-05-2023
Tiruppur,"PWD IB,(Collector Camp Office)",6,31-05-2023
Tiruppur,Avinashi,4,31-05-2023
Tiruppur,Amaravathy Dam,4,31-05-2023
Tiruppur,Palladam,3,31-05-2023
Tiruppur,Uppar dam,29,01-06-2023
Tiruppur,Dharapuram,22,01-06-2023
Tiruppur,"PWD IB,(Collector Camp Office)",8.5,01-06-2023
Tiruppur,Tiruppur North Taluk Office,1,02-06-2023
Tiruppur,"PWD IB,(Collector Camp Office)",42,03-06-2023
Tiruppur,Uthukuli,20,03-06-2023
Tiruppur,Tiruppur North Taluk Office,11,03-06-2023
Tiruppur,Palladam,5,03-06-2023
Tiruppur,District Collector Office,3,03-06-2023
Tiruppur,Tiruppur South Taluk Office,13,04-06-2023
Tiruppur,Uthukuli,9,04-06-2023
Tiruppur,Tiruppur North Taluk Office,6,04-06-2023
Tiruppur,District Collector Office,5,04-06-2023
Tiruppur,Palladam,3,04-06-2023
Tiruppur,"PWD IB,(Collector Camp Office)",2,04-06-2023
Tiruppur,Vellakoil,30,05-06-2023
Tiruppur,Avinashi,28,05-06-2023
Tiruppur,Uthukuli,10,05-06-2023
Tiruppur,Vattamalai Karai Odai Reservoir,8,05-06-2023
Tiruppur,Amaravathy Dam,1,13-06-2023
Tiruppur,"PWD IB,(Collector Camp Office)",8,20-06-2023
Tiruppur,Avinashi,6.2,20-06-2023
Tiruppur,Tiruppur North Taluk Office,3,20-06-2023
Tiruppur,Tiruppur South Taluk Office,1,20-06-2023
Tiruppur,Vattamalai Karai Odai Reservoir,7.6,21-06-2023
Tiruppur,"PWD IB,(Collector Camp Office)",2,21-06-2023
Tiruppur,Tiruppur South Taluk Office,1,21-06-2023
Tiruppur,Tiruppur North Taluk Office,1,21-06-2023
Tiruppur,District Collector Office,1,21-06-2023
Tiruppur,Vellakoil,7.3,23-06-2023
Tiruppur,Uthukuli,10,03-07-2023
Tiruppur,Tiruppur South Taluk Office,1,03-07-2023
Tiruppur,Thirumoorthi Dam,6,05-07-2023
Tiruppur,Thirumoorthy IB,5,05-07-2023
Tiruppur,Udumalpet,1.1,05-07-2023
Tiruppur,Thirumoorthi Dam,4,06-07-2023
Tiruppur,Thirumoorthy IB,3,06-07-2023
Tiruppur,Thirumoorthi Dam,7,07-07-2023
Tiruppur,Thirumoorthy IB,6,07-07-2023
Tiruppur,Udumalpet,3.4,07-07-2023
Tiruppur,Amaravathy Dam,1,07-07-2023
Tiruppur,Amaravathy Dam,3,08-07-2023
Tiruppur,Tiruppur South Taluk Office,1,11-07-2023
Tiruppur,Tiruppur North Taluk Office,1,11-07-2023
Tiruppur,"PWD IB,(Collector Camp Office)",1,11-07-2023
Tiruppur,District Collector Office,10,12-07-2023
Tiruppur,Uthukuli,3,12-07-2023
Tiruppur,Tiruppur South Taluk Office,1,12-07-2023
Tiruppur,Avinashi,6,15-07-2023
Tiruppur,Uthukuli,4,15-07-2023
Tiruppur,"PWD IB,(Collector Camp Office)",1.8,15-07-2023
Tiruppur,Tiruppur North Taluk Office,1,15-07-2023
Tiruppur,Uppar dam,3,20-07-2023
Tiruppur,Udumalpet,1,20-07-2023
Tiruppur,Tiruppur North Taluk Office,15,24-07-2023
Tiruppur,"PWD IB,(Collector Camp Office)",15,24-07-2023
Tiruppur,Tiruppur South Taluk Office,13,24-07-2023
Tiruppur,District Collector Office,11,24-07-2023
Tiruppur,Thirumoorthi Dam,9,24-07-2023
Tiruppur,Thirumoorthy IB,8,24-07-2023
Tiruppur,Palladam,5,24-07-2023
Tiruppur,Kangeyam,5,24-07-2023
Tiruppur,Uthukuli,4,24-07-2023
Tiruppur,Udumalpet,3.2,24-07-2023
Tiruppur,Vellakoil,2,24-07-2023
Tiruppur,Amaravathy Dam,1,24-07-2023
Tiruppur,Avinashi,5.4,25-07-2023
Tiruppur,Thirumoorthi Dam,5,25-07-2023
Tiruppur,Tiruppur North Taluk Office,4,25-07-2023
Tiruppur,Thirumoorthy IB,4,25-07-2023
Tiruppur,"PWD IB,(Collector Camp Office)",3.5,25-07-2023
Tiruppur,Uppar dam,3.4,25-07-2023
Tiruppur,Uthukuli,3,25-07-2023
Tiruppur,Tiruppur South Taluk Office,2,25-07-2023
Tiruppur,Udumalpet,1.4,25-07-2023
Tiruppur,Palladam,1,25-07-2023
Tiruppur,Kangeyam,1,25-07-2023
Tiruppur,Amaravathy Dam,1,25-07-2023
Tiruppur,District Collector Office,1,25-07-2023
Tiruppur,Thirumoorthi Dam,8,26-07-2023
Tiruppur,Thirumoorthy IB,7,26-07-2023
Tiruppur,Udumalpet,3.2,26-07-2023
Tiruppur,Amaravathy Dam,1,26-07-2023
Tiruppur,Thirumoorthi Dam,8,27-07-2023
Tiruppur,Thirumoorthy IB,7,27-07-2023
Tiruppur,Udumalpet,2.1,27-07-2023
Tiruppur,Amaravathy Dam,1,27-07-2023
Tiruppur,Uthukuli,2,28-07-2023
Tiruppur,Tiruppur North Taluk Office,2,30-07-2023
Tiruppur,Palladam,2,30-07-2023
Tiruppur,"PWD IB,(Collector Camp Office)",1.6,30-07-2023
Tiruppur,Tiruppur South Taluk Office,1,30-07-2023
