Well_ID,Station_Name,Division,District,Division Order,Circle,Taluk,Firka,Village,Well_Depth_m,Ht_Of_Ms_Pt_m,Water_level_BGL,Station_Type,Date,Month,Latitude,Longitude
63824,Poolavadi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Madathukulam,Gudimangalam,Poolavadi,19.3,0.5,6.1,OB,"09-07-2023, 0.00.00",Sep-2023,10.74063,77.30903
63825,Pukkulam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Gudimangalam,Pukkulam,24.5,0.7,4.1,OB,"09-07-2023, 0.00.00",Sep-2023,10.63164,77.24285
63826,Kaniyur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Madathukulam,Thungavi,Kaniyur,15.2,0.7,3.6,OB,"09-07-2023, 0.00.00",Sep-2023,10.60496,77.37695
63827,Ilalayamuthur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Kurichikottai,Ilalayamuthur,18.5,0.8,3.5,OB,"09-07-2023, 0.00.00",Sep-2023,10.4839,77.29564
63828,Kannamanaickanur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Udumalpet,Kannamanaickanur,24.5,0.85,6.55,OB,"09-07-2023, 0.00.00",Sep-2023,10.55177,77.27051
63829,Kallapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Kurichikottai,Kallapuram,8.7,0.9,1.4,OB,"09-09-2023, 0.00.00",Sep-2023,10.4351,77.29066
63830,Kuralkuttai,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Kurichikottai,Kuralkuttai,25.5,0.8,4.8,OB,"09-09-2023, 0.00.00",Sep-2023,10.54365,77.24696
63831,Deepalapatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Periavalavadi,Deepalapatti,14.3,0.7,10.6,OB,"09-05-2023, 0.00.00",Sep-2023,10.53225,77.15595
63832,Periya Valavadi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Periavalavadi,Periya Valavadi,19.8,0.8,11.6,OB,"09-05-2023, 0.00.00",Sep-2023,10.55019,77.18105
HP II-03,Rakkiyapalyam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(E),Rakkiyapalyam,65,0.6,10.8,PZ,"09-07-2023, 0.00.00",Sep-2023,11.15646,77.28725
HP-II-02,Mangalam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Tiruppur (S),Mangalam,56,0.6,10.6,PZ,"09-07-2023, 0.00.00",Sep-2023,11.0958,77.26891
HP1CBE05(A),Venkitapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Venkitapuram,130,0.6,14.2,PZ,"09-04-2023, 0.00.00",Sep-2023,10.95602,77.25944
HP1CTR04,Pulliappampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Pulliappampalayam,38.6,0.6,-0.6,PZ,"09-04-2023, 0.00.00",Sep-2023,10.9345,77.27729
HP1CTR08(A),Muthur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Muthur,125,0.6,13.6,PZ,"09-04-2023, 0.00.00",Sep-2023,10.87715,77.29594
HP1CTR12,Pudupalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Pethappampatti,Pudupalayam,70,0.6,-0.6,PZ,"09-07-2023, 0.00.00",Sep-2023,10.6748,77.15456
HP1CTR13,Gudimangalam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Gudimangalam,Gudimangalam,70,0.6,-0.6,PZ,"09-07-2023, 0.00.00",Sep-2023,10.69092,77.28153
HP1ETR10,Vellakoil,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Vellakoil,60,0.6,1.21,PZ,"09-01-2023, 0.00.00",Sep-2023,10.9471,77.71063
HP1ETR11,Timmanaickanpalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Uthukuli,Timmanaickanpalayam,33.8,0.6,-0.6,PZ,"09-05-2023, 0.00.00",Sep-2023,11.15062,77.42295
HP1ETR13A,Vellaravelli,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Kunnathur,Vellaravelli,49.3,0.6,11.05,PZ,"09-05-2023, 0.00.00",Sep-2023,11.26727,77.45351
HP2CTR02,Sevur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Cheyur,Sevur,38.6,0.6,10.9,PZ,"09-05-2023, 0.00.00",Sep-2023,11.24479,77.2376
HP2CTR04,Thathanur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Cheyur,Thathanur,65,0.6,12.8,PZ,"09-05-2023, 0.00.00",Sep-2023,11.3186,77.28226
HP2CTR12,Samalapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Samalapuram,Samalapuram,65,0.6,2.5,PZ,"09-07-2023, 0.00.00",Sep-2023,11.08626,77.21404
HP2CTR16,K.Ayyampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Karadivavi,K.Ayyampalayam,65,0.6,10.7,PZ,"09-07-2023, 0.00.00",Sep-2023,10.98341,77.22179
HP2CTR19,Veerapandi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Tiruppur (S),Veerapandi,63.8,0.6,1.3,PZ,"09-07-2023, 0.00.00",Sep-2023,11.0637,77.35083
HP2CTR20,Neruperichal,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Tiruppur (N),Neruperichal,61.3,0.6,8.45,PZ,"09-05-2023, 0.00.00",Sep-2023,11.16121,77.37399
HP2CTR21(A),Pongalur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Pongalur,60,0.61,8.39,PZ,"09-04-2023, 0.00.00",Sep-2023,10.97273,77.36455
HP2CTR32,Madathukulam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Madathukulam,Thungavi,Madathukulam,66.5,0.6,-0.6,PZ,"09-07-2023, 0.00.00",Sep-2023,10.55659,77.36539
HP2ETR09,Kambliyampatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Kambliyampatti,60.9,0.6,5.67,PZ,"09-07-2023, 0.00.00",Sep-2023,10.89308,77.60295
HP2ETR10 A,Poomandanvalasu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Nathakadaiyur,Poomandanvalasu,71.1,0.6,9.55,PZ,"09-04-2023, 0.00.00",Sep-2023,11.06797,77.55783
HP2ETR11,Kanjeerapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Nathakadaiyur,Kanjeerapalayam,71.2,0.6,8.33,PZ,"09-04-2023, 0.00.00",Sep-2023,11.04512,77.61635
HP2ETR12,Rasathavalasu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Rasathavalasu,61.3,0.6,5.4,PZ,"09-01-2023, 0.00.00",Sep-2023,11.04024,77.7123
HP2ETR21,Uthiyur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Uthiyur,Uthiyur,82,0.6,6.14,PZ,"09-04-2023, 0.00.00",Sep-2023,10.89035,77.52773
HP2ETR22,Periakumarapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Periakumarapalayam,60.7,0.6,5.63,PZ,"09-07-2023, 0.00.00",Sep-2023,10.77332,77.31396
HP2ETR23,Ponnapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Ponnapuram,Ponnapuram,71,0.61,29.22,PZ,"09-07-2023, 0.00.00",Sep-2023,10.70019,77.3914
HP2ETR24 A,Kallivalasu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Alangiyam,Kallivalasu,60,0.61,3.81,PZ,"09-07-2023, 0.00.00",Sep-2023,10.63293,77.43191
HP2ETR25 A,Thoppampatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Dharapuram,Thoppampatti,61.3,0.6,11.4,PZ,"09-07-2023, 0.00.00",Sep-2023,10.78127,77.46319
HP2ETR26,Ponnivadi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Mulanur,Ponnivadi,61.9,0.6,5.8,PZ,"09-01-2023, 0.00.00",Sep-2023,10.69493,77.62082
HP2ETR27,Thoorampadi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Mulanur,Thoorampadi,81.8,0.6,3.2,PZ,"09-01-2023, 0.00.00",Sep-2023,10.85211,77.67164
HP2ETR29,Velampoondi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kannivadi,Velampoondi,61.9,0.6,4.85,PZ,"09-01-2023, 0.00.00",Sep-2023,10.81192,77.8701
HP2T01,Uthamapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Uthamapalayam,80,0.65,7.75,PZ,"09-01-2023, 0.00.00",Sep-2023,10.90016,77.67291
HP3Tpr01,Periavalavadi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,Periavalavadi,Periavalavadi,120,0.68,13.62,PZ,"09-05-2023, 0.00.00",Sep-2023,10.54759,77.18384
HP3Tpr02,Perumanallur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Perumanallur,Perumanallur,120,0.6,3.6,PZ,"09-05-2023, 0.00.00",Sep-2023,11.19768,77.36523
HP3TPR03,Poochimedu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Udumalpet,,Poochimedu,120,0.7,23.7,PZ,"09-10-2023, 0.00.00",Sep-2023,10.42341,77.28918
IBH-61286,Kundadam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Kundadam,120,0.65,10.18,PZ,"09-04-2023, 0.00.00",Sep-2023,10.8482,77.44713
IBH-61288,Nandavanampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Nandavanampalayam,123,0.1,8.7,PZ,"09-04-2023, 0.00.00",Sep-2023,10.84619,77.36379
IBH61284,Nadupalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Kangeyam,Vellakoil,Nadupalayam,60,0.45,5.95,PZ,"09-01-2023, 0.00.00",Sep-2023,10.99038,77.72071
MWSETR06,Virumandempalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Kunnathur,Virumandempalayam,124,0.6,18.79,PZ,"09-05-2023, 0.00.00",Sep-2023,11.21315,77.39468
MWSETR07,Velampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Kunnathur,Velampalayam,140.5,0.65,-0.65,PZ,"09-05-2023, 0.00.00",Sep-2023,11.26668,77.43894
MWSETR12,Kokkampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Kundadam,Kokkampalayam,144.1,0.65,96.99,PZ,"09-04-2023, 0.00.00",Sep-2023,10.88291,77.38932
MWSETR13,Sankarandampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Sankarandampalayam,Sankarandampalayam,125.8,0.6,21.63,PZ,"09-07-2023, 0.00.00",Sep-2023,10.81542,77.60688
MWSETR15,Kolathupalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Dharapuram,Kolathupalayam,92,0.6,59,PZ,"09-01-2023, 0.00.00",Sep-2023,10.7443,77.61052
53258,Shengapalli,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Uthukuli,Shengapalli,33.2,0.83,7.42,OB,"10-04-2023, 0.00.00",Oct-2023,11.19975,77.4224
53260,Raddipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Uthukuli,Raddipalayam,28.25,0.8,3.95,OB,"10-04-2023, 0.00.00",Oct-2023,11.17531,77.45974
53261,Sakarperiyapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Uthukuli,Sakarperiyapalayam,16.3,0.83,6.62,OB,"10-04-2023, 0.00.00",Oct-2023,11.13076,77.40381
53262,Pallapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Uthukuli,Pallapalayam,25.6,0.75,7.95,OB,"10-04-2023, 0.00.00",Oct-2023,11.12074,77.4625
53271,Thalapthi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Kunnathur,Thalapthi,24.9,0.75,5.7,OB,"10-04-2023, 0.00.00",Oct-2023,11.22939,77.41733
53272,Pallagoundampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Kunnathur,Pallagoundampalayam,36.54,0.66,5.74,OB,"10-04-2023, 0.00.00",Oct-2023,11.23071,77.46508
63231,Kunnathur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Kunnathur,Kunnathur,17.95,0.7,11.45,OB,"10-04-2023, 0.00.00",Oct-2023,11.27247,77.40489
63232,Papavalasu,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Uthukuli,Kunnathur,Papavalasu,25.3,0.8,17.65,OB,"10-04-2023, 0.00.00",Oct-2023,11.27235,77.42256
63323,Mondipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Cheyur,Mondipalayam,29.1,0.76,14.54,OB,"10-07-2023, 0.00.00",Oct-2023,11.2943,77.16486
63324,Tundarkarampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Cheyur,Tundarkarampalayam,28.4,0.84,22.66,OB,"10-07-2023, 0.00.00",Oct-2023,11.27689,77.20872
63325,Savakattupalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Nambiyur,Savakattupalayam,16.8,0.85,4.15,OB,"10-07-2023, 0.00.00",Oct-2023,11.31515,77.28657
63328,Kottai Kattupalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Elathur(E),Kottai Kattupalayam,32.7,0.97,8.03,OB,"10-07-2023, 0.00.00",Oct-2023,11.33825,77.22992
63329,Thekkalur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(W),Thekkalur,24,0.73,21.97,OB,"10-03-2023, 0.00.00",Oct-2023,11.15177,77.21159
63330,Nariampalli,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(W),Nariampalli,40.3,0.81,14.09,OB,"10-07-2023, 0.00.00",Oct-2023,11.21857,77.15432
63331,Karuvalur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(W),Karuvalur,42,0.8,-0.8,OB,"10-07-2023, 0.00.00",Oct-2023,11.21251,77.18481
63332,Ramaiyampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Cheyur,Ramaiyampalayam,22.3,1.16,20.34,OB,"10-07-2023, 0.00.00",Oct-2023,11.26479,77.2216
63333,Sevur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Cheyur,Sevur,25.75,0.85,-0.85,OB,"10-07-2023, 0.00.00",Oct-2023,11.24584,77.2371
63334,Avinashi-TB,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(E),Avinashi-TB,40.1,0.82,6.78,OB,"10-03-2023, 0.00.00",Oct-2023,11.18839,77.27209
63335,Thulukkamuthur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(E),Thulukkamuthur,31.15,0.8,18.7,OB,"10-07-2023, 0.00.00",Oct-2023,11.23287,77.31601
63336,Naduvacheri,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(E),Naduvacheri,33,0.7,17.2,OB,"10-07-2023, 0.00.00",Oct-2023,11.23165,77.28417
63337,Kaniyampoondi,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(E),Kaniyampoondi,25.4,0.7,-0.7,OB,"10-03-2023, 0.00.00",Oct-2023,11.12732,77.28045
63338,Kanur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Cheyur,Kanur,16.7,0.7,15.3,OB,"10-07-2023, 0.00.00",Oct-2023,11.2483,77.18177
63339,Palankarai,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(E),Palankarai,33,0.5,5,OB,"10-03-2023, 0.00.00",Oct-2023,11.19875,77.30555
63340,Punjaithamaraikulam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Cheyur,Punjaithamaraikulam,31.2,0.8,20.55,OB,"10-07-2023, 0.00.00",Oct-2023,11.27381,77.28084
63341,Ramanathapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Avinashi,Avinashi(W),Ramanathapuram,11.6,0.9,9.9,OB,"10-07-2023, 0.00.00",Oct-2023,11.21702,77.18859
63342,Mangalam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Tiruppur (S),Mangalam,21.5,0.75,-0.75,OB,"10-03-2023, 0.00.00",Oct-2023,11.0948,77.26999
63343,Ammapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Velampalayam,Ammapalayam,21.4,0.8,4.8,OB,"10-07-2023, 0.00.00",Oct-2023,11.15445,77.30897
63344,Muthaiankinaru,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Perumanallur,Muthaiankinaru,17.25,0.87,4.08,OB,"10-07-2023, 0.00.00",Oct-2023,11.20095,77.36672
63345,M.Pudupalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Nallur,M.Pudupalayam,14.8,0.7,11.3,OB,"10-03-2023, 0.00.00",Oct-2023,11.04194,77.39191
63346,Nachipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Avinashipalayam(S),Nachipalayam,28.1,1,6.8,OB,"10-03-2023, 0.00.00",Oct-2023,11.0858,77.44318
63347,Nallur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Nallur,Nallur,21,0.7,9.1,OB,"10-03-2023, 0.00.00",Oct-2023,11.10178,77.39229
63348,Avinashipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Avinashipalayam(S),Avinashipalayam,11.4,0.65,-0.65,OB,"10-03-2023, 0.00.00",Oct-2023,10.97103,77.43512
63349,Alagumalai,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Avinashipalayam(S),Alagumalai,13,0.75,8.55,OB,"10-03-2023, 0.00.00",Oct-2023,11.00594,77.4393
63350,Andippalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Tiruppur (S),Andippalayam,13,0.9,7.2,OB,"10-03-2023, 0.00.00",Oct-2023,11.0934,77.31436
63351,Chettipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Velampalayam,Chettipalayam,23.3,0.5,2.7,OB,"10-07-2023, 0.00.00",Oct-2023,11.16173,77.33382
63352,Gurunathanpalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Avinashipalayam(S),Gurunathanpalayam,23.2,0.6,7.5,OB,"10-03-2023, 0.00.00",Oct-2023,11.00995,77.37387
63353,Iduvoy,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Tiruppur (S),Iduvoy,24.7,0.7,10.9,OB,"10-03-2023, 0.00.00",Oct-2023,11.0784,77.28748
63354,Kanakkampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Velampalayam,Kanakkampalayam,21.5,0.6,8,OB,"10-07-2023, 0.00.00",Oct-2023,11.18526,77.36169
63355,Kandiyankoil,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Avinashipalayam(S),Kandiyankoil,13.4,0.9,8.5,OB,"10-03-2023, 0.00.00",Oct-2023,11.01421,77.46969
63357,Neruperichal,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Tiruppur (N),Neruperichal,13,0.65,7.75,OB,"10-07-2023, 0.00.00",Oct-2023,11.16057,77.37458
63358,Thonguttipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Avinashipalayam(S),Thonguttipalayam,17.6,0.6,-0.6,OB,"10-03-2023, 0.00.00",Oct-2023,11.02424,77.4145
63359,Velayuthampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Avinashipalayam(S),Velayuthampalayam,16.5,0.8,5.6,OB,"10-03-2023, 0.00.00",Oct-2023,11.00305,77.4309
63360,Abisekapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Perumanallur,Abisekapuram,15.2,0.95,11.35,OB,"10-07-2023, 0.00.00",Oct-2023,11.26501,77.36701
63403,Goundanpalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Varapatti,Goundanpalayam,26,0,20.3,OB,"10-09-2023, 0.00.00",Oct-2023,10.89244,77.22234
63405,Vavipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Vavipalayam,16.7,0.65,13.15,OB,"10-09-2023, 0.00.00",Oct-2023,10.8725,77.28056
63406,Vadamalaivellarasipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Vadamalaivellarasipalayam,16,1.06,12.04,OB,"10-09-2023, 0.00.00",Oct-2023,10.89604,77.34734
63411,Puliampatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Karadivavi,Puliampatti,13.8,0.75,12.25,OB,"10-09-2023, 0.00.00",Oct-2023,10.93465,77.21814
63413,Pulliappanpalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Pulliappanpalayam,7,1.06,-1.06,OB,"10-09-2023, 0.00.00",Oct-2023,10.93449,77.27756
63416,Thutheripalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Thutheripalayam,30.2,0.76,23.24,OB,"10-09-2023, 0.00.00",Oct-2023,10.93767,77.33637
63417,Pongalur (School),Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Pongalur (School),30.4,0.91,16.29,OB,"10-09-2023, 0.00.00",Oct-2023,10.97354,77.37061
63418,Semmandampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Pongalur,Semmandampalayam,13.4,0.9,-0.9,OB,"10-03-2023, 0.00.00",Oct-2023,10.92191,77.40998
63420-A,Koduvai,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Tiruppur,Avinashipalayam(S),Koduvai,20.6,0.8,10.5,OB,"10-03-2023, 0.00.00",Oct-2023,10.94324,77.43686
63422,Mathappur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Mathappur,13,0.75,-0.75,OB,"10-06-2023, 0.00.00",Oct-2023,10.97747,77.32508
63423,Palladam Anna Nagar,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Palladam Anna Nagar,25,0.78,21.22,OB,"10-06-2023, 0.00.00",Oct-2023,10.99878,77.27255
63424,Anupatti,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Karadivavi,Anupatti,21.5,0.85,13.65,OB,"10-09-2023, 0.00.00",Oct-2023,10.95852,77.2406
63425,Sithampalampudur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Sithampalampudur,28.8,0.85,18.25,OB,"10-09-2023, 0.00.00",Oct-2023,10.95605,77.29313
63426,Kallipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Kallipalayam,28.8,0.85,-0.85,OB,"10-09-2023, 0.00.00",Oct-2023,10.91262,77.33347
63427,Pongalur VH,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Pongalur VH,31,0.76,14.24,OB,"10-09-2023, 0.00.00",Oct-2023,10.97011,77.37385
63429-A,Ganapathipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Ganapathipalayam,16.7,0.8,11.3,OB,"10-06-2023, 0.00.00",Oct-2023,11.035,77.33853
63430,Chinnakarai,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Chinnakarai,15,0.7,4.4,OB,"10-06-2023, 0.00.00",Oct-2023,11.05658,77.30936
63431,Kethanur,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Pongalur,Kethanur,32,0.5,5.9,OB,"10-09-2023, 0.00.00",Oct-2023,10.9149,77.26345
63432,Kodengipalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Samalapuram,Kodengipalayam,16.7,0.8,11.1,OB,"10-09-2023, 0.00.00",Oct-2023,11.02067,77.20872
63433,Naranapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Palladam,Naranapuram,17.6,0.86,16.14,OB,"10-06-2023, 0.00.00",Oct-2023,11.02546,77.28998
63434,Unjapalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Samalapuram,Unjapalayam,21,0.8,10.8,OB,"10-06-2023, 0.00.00",Oct-2023,11.03726,77.24611
63435,63 Velampalayam,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Palladam,Samalapuram,63 Velampalayam,26.6,0.7,15.7,OB,"10-06-2023, 0.00.00",Oct-2023,11.0588,77.26569
63501,Munduvelampatty,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Ponnapuram,Munduvelampatty,24.95,0.91,12.99,OB,"10-05-2023, 0.00.00",Oct-2023,10.71181,77.32768
63502,Dasarapatty,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Ponnapuram,Dasarapatty,13.75,0.91,6.04,OB,"10-05-2023, 0.00.00",Oct-2023,10.68351,77.35523
63503,Ponnapuram,Salem GWD,Tiruppur,04. SalemGWD,02.Thanjavur GWC,Dharapuram,Ponnapuram,Ponnapuram,21.9,0.83,11.17,OB,"10-05-2023, 0.00.00",Oct-2023,10.69989,77.39291
